,Name,Genre,AE_Mean,AE_Std,RMS_Mean,RMS_Std,ZCR_Mean,ZCR_Std,BER_Mean,BER_Std,SC_Mean,SC_Std,BW_Mean,BW_Std,MFCC0_Mean,MFCC0_Std,MFCC1_Mean,MFCC1_Std,MFCC2_Mean,MFCC2_Std,MFCC3_Mean,MFCC3_Std,MFCC4_Mean,MFCC4_Std,MFCC5_Mean,MFCC5_Std,MFCC6_Mean,MFCC6_Std,MFCC7_Mean,MFCC7_Std,MFCC8_Mean,MFCC8_Std,MFCC9_Mean,MFCC9_Std,MFCC10_Mean,MFCC10_Std,MFCC11_Mean,MFCC11_Std,MFCC12_Mean,MFCC12_Std
57,01 Change (In the House of Flies).mp4,metal,0.73144144,0.14485791,0.26766008,0.068045154,0.10984024555297757,0.05249618287223532,44.6016,102.04707,2095.675991151086,699.2532705144721,2116.27721514519,477.97884165860603,-10.1163435,55.848545,101.78112,37.897274,-29.268356,21.96358,29.013577,11.997494,9.871964,13.371522,11.029385,9.990248,-7.195804,9.873223,9.948833,9.089354,-5.0242734,8.324989,12.2609215,8.2267885,-4.983115,6.4232035,4.678247,7.435258,-5.1965857,6.2178984
58,01 Bring Me To Life.mp4,metal,0.81747764,0.19587445,0.2972338,0.087829895,0.11679929186001546,0.04493101669727345,32.198997,121.93292,2143.282886386373,519.4567835710194,2201.682977931119,374.74772184289066,1.4767916,68.19623,99.85163,21.363102,-27.04982,17.582928,38.48221,14.28952,2.4720268,10.752157,9.486515,10.302599,3.8450997,8.995819,5.4589434,8.311203,1.768641,7.6794662,6.988032,9.329595,-8.692498,8.122827,11.43104,7.329057,-8.472669,8.770947
59,01 Dani California.mp4,metal,0.67589873,0.19998488,0.23775488,0.09408186,0.08838683657192575,0.04377124052642247,,,2147.3162999843403,535.8240249661416,2498.992964664289,252.91804480522143,-48.619953,56.212894,83.25937,18.282934,9.132497,15.165631,47.881622,12.637657,4.5503135,12.324776,25.232244,9.011315,-8.286175,9.272353,16.030678,9.07666,-8.154305,10.572625,10.793344,9.089736,-3.3882022,8.6940775,5.9585567,7.34387,-3.891143,8.426036
60,01 Can't Stop.mp4,metal,0.65607303,0.21800171,0.22702193,0.09156524,0.17164086668600154,0.08089389543893333,6.4111857,10.660148,2916.957260219584,831.2218883217965,2477.7389077085204,458.28994477945537,-8.581202,58.154453,64.63868,30.392265,-20.984097,25.04102,32.959827,13.211819,0.83547705,12.49936,7.3015065,12.103045,-9.233787,10.182442,12.465953,10.450644,-5.2391043,8.516498,10.874389,8.137528,-3.1331959,7.153302,5.9330564,8.299451,-9.640563,6.8631253
61,00 Animal I Have Become.mp4,metal,0.575525,0.28549424,0.22390679,0.115371086,0.07904642788089714,0.07500817454504759,,,1667.6544381284962,1154.7562751133646,1782.796405649179,927.8387152564002,-113.81469,161.56453,103.36433,57.490078,-6.1408863,26.039371,45.440353,22.513166,9.33656,20.087301,22.382387,11.091694,2.0213733,8.476757,7.8062005,7.786996,2.1930377,8.530445,6.356607,9.065295,0.16440652,8.46621,5.118264,8.107587,-4.096506,7.827913
62,01 Duality.mp4,metal,0.916883,0.16565394,0.3776171,0.10973775,0.13022041763341066,0.06208971345755409,8.13312,9.098458,2469.5799292504394,599.1646195393507,2297.6660287355785,312.89684291703117,42.841362,43.540752,83.73087,28.191135,-20.444874,20.885458,51.22202,9.817616,-1.7708383,8.895599,18.160923,9.325594,-5.430498,7.6862335,14.032243,7.5597606,-4.365043,6.6815677,12.355485,6.54042,-4.161464,6.496624,9.202651,5.2286716,-6.537466,5.114568
63,01 Hail to the King.mp4,metal,0.35526457,0.19671454,0.11403325,0.06566019,0.19049086426914152,0.06465876746066303,3.6742427,5.3315988,3043.9249830853028,478.2400741242943,2451.081732955718,284.26023552499265,-64.26863,51.96331,55.465343,17.813257,-22.49021,16.558197,45.014484,9.947757,-7.683114,8.643024,17.473633,8.270067,-1.0031136,7.582579,8.825345,7.7181506,-2.044282,7.7349467,12.802713,7.5482707,-3.6083655,6.3321834,11.867266,6.6307883,-5.279536,5.692933
64,01 I Will Not Bow.mp4,metal,0.86305404,0.13404779,0.3391596,0.08980916,0.11078961837780356,0.06219655299865815,21.468275,38.686607,2550.486464875633,705.0201247044179,2598.3629213718527,336.4788257039219,10.197498,33.236923,73.93417,23.581495,3.6591034,17.160452,45.007988,13.429414,1.0789826,10.761762,16.971802,8.928983,-0.95624244,9.669669,16.288372,9.105656,-3.90199,7.773282,15.199447,6.913964,0.3481623,6.8615127,10.237164,6.3274875,-5.1246643,7.087262
65,01 How You Remind Me.mp4,metal,0.3566985,0.073278815,0.124818996,0.028818354,0.128883591937355,0.038167847437384946,8.719433,10.197245,2528.21474109998,427.8087706806386,2459.720651596525,268.0978538725564,-57.708782,27.807533,78.28928,16.46831,-22.531435,15.255051,34.10233,11.355529,8.309384,10.194281,18.973227,7.639252,-2.4674416,8.522938,16.729298,6.8504114,-3.7094927,7.285261,14.48214,6.7505164,-2.5036857,7.038486,8.800964,6.216613,-4.206141,5.67948
66,01 King For A Day.mp4,metal,0.86792505,0.12599699,0.3320814,0.07329103,0.13656769624903325,0.05454688687573856,7.653412,5.4076977,2626.665393060107,498.10343859603665,2465.199648968447,225.2728766698388,36.06735,29.459654,74.271736,16.989548,-21.197964,11.967222,34.50007,11.245128,-3.0114005,10.469515,17.856539,10.135726,-3.458297,8.630529,14.968806,9.200719,-2.274823,7.406937,13.07572,8.463127,-6.990947,7.009934,10.34011,7.002924,-3.6883562,7.576832
67,01 In the End.mp4,metal,0.8001021,0.14679168,0.30407774,0.08341184,0.1256789866105955,0.04692838866348264,13.064164,21.18551,2304.086072997771,544.4007091910115,2246.2807108693,313.92610677541006,25.37003,36.36219,93.01936,21.052399,-28.1771,17.356668,27.084106,12.595564,-3.1084502,11.944003,12.452631,10.066681,-6.127463,9.311112,13.950872,8.169772,-1.4501526,7.8151784,10.895851,7.8370194,-2.679361,6.897765,9.765438,6.7468343,-5.454489,6.0518165
68,01 Headstrong.mp4,metal,0.6477717,0.21027057,0.23176035,0.0927887,0.11928337079466357,0.06147418369379705,31.688942,135.92863,2582.9613575124054,711.2138048847443,2552.8154963182005,392.6223449811198,-35.514576,51.752754,71.75559,25.330305,-5.074893,26.34771,36.616596,17.720764,4.4272,15.5296755,25.605743,10.127565,-3.970947,14.619727,19.859682,9.943017,-2.1995137,9.614849,13.946838,10.257409,-0.76508445,8.931351,9.465012,8.641461,-7.6416173,7.317907
69,01 It's Been Awhile.mp4,metal,0.6561513,0.20577599,0.2538008,0.07685639,0.0808175331109822,0.050411666158621624,80.02635,198.31387,1879.133080765101,750.6044677685863,2177.4402629882075,490.08734777772645,-48.2745,74.20527,103.17833,32.589428,-1.9733479,19.180328,47.10661,10.364155,11.040764,12.832514,15.6460495,10.456756,-2.0470645,7.9344916,16.862486,7.795134,-6.9084215,10.474542,10.924069,9.345413,-3.199478,8.037589,6.668939,6.8766623,-3.8043067,8.005599
70,01 Kryptonite.mp4,metal,0.73328936,0.15801017,0.2710732,0.07407094,0.10068865405065738,0.051424669306837416,20.366375,28.431822,2270.06770388582,629.1448372474607,2472.639954510136,330.88181613545737,-13.369925,32.380795,88.923546,18.780409,2.974246,15.055316,47.11378,16.189344,0.8175571,11.273339,14.129684,8.713809,-5.1678553,7.569642,13.765147,7.24695,-12.432741,7.448343,6.358258,6.3120785,-6.6392665,6.7738023,10.3657875,6.62358,-7.1809278,6.0287824
71,01 Last Resort.mp4,metal,0.6850382,0.23652937,0.23926465,0.10317347,0.1287521751740139,0.05285471574498886,10.378703,12.638178,2470.7396311149323,573.7403879524533,2311.948191829183,331.0933835139229,-8.778687,48.978535,80.41222,21.27694,-26.631891,17.817368,40.947098,13.936456,-4.916831,11.192098,15.280173,9.34727,0.13278465,10.911252,10.125292,9.600557,-1.7920432,8.535173,10.849359,7.9760466,-4.894518,7.2101684,10.281064,6.926513,-6.427494,5.790985
72,01 Lips Of An Angel.mp4,metal,0.20842516,0.087578885,0.07310673,0.029345244,0.12288902383023975,0.06510029514204851,20.516745,28.114244,2382.958160681047,758.8222150789059,2406.765721921322,360.6993947814832,-136.38501,68.46665,88.43655,27.165934,-12.681397,17.03443,23.938433,13.268941,-3.8996844,12.634348,14.046528,10.199057,-7.3474917,10.445657,13.139647,11.160403,-12.239541,9.853135,9.890998,11.600664,-8.893404,8.436896,4.9258966,10.300543,-6.823567,8.513007
73,00 Chop Suey!.mp4,metal,0.47972444,0.24849196,0.18095115,0.10264918,0.07882211306071152,0.03912363009061484,,,1773.4740220810972,454.7847511979851,1906.6168194736886,370.9346714973211,-92.947296,80.2482,103.34572,22.35627,-36.47731,15.494871,39.811913,12.54098,8.214534,6.7969046,19.05969,9.426258,6.1510806,6.6397686,9.338284,6.543883,1.9257476,7.7523084,9.449346,6.6911983,-6.1599827,7.2309823,6.51294,8.117047,-9.865174,6.158678
74,01 Master of Puppets.mp4,metal,0.5423673,0.19679974,0.19061907,0.07834922,0.1352497522718484,0.06262434946589156,11.873326,23.001877,2891.341059594941,541.2975417261351,2527.6798048688274,265.61327952980196,-47.384052,38.57634,49.037994,16.52638,-11.757431,16.248701,63.89495,7.952495,7.942811,7.3343024,24.958626,9.017774,2.2998629,6.514661,16.195255,6.136467,-7.4356165,5.7504387,6.3396225,5.9863214,-3.7784956,5.3937645,4.7980027,5.6289954,-7.751101,6.0811477
75,01 One Step Closer.mp4,metal,0.7266463,0.21120356,0.26367557,0.0974872,0.13745815811098222,0.04379100659615349,7.3479137,8.305817,2424.7017179839686,470.59013559358976,2255.5245769700773,299.693414745093,13.672005,53.89832,85.7798,18.554176,-32.813507,16.295517,35.645424,12.649337,-0.9320435,14.426106,10.849959,11.140166,-6.8637767,9.612494,11.171455,11.4869795,0.99879324,9.198608,10.900285,9.934511,-6.8551364,7.6520205,7.1401687,6.8845334,-8.862517,7.5266275
76,01 Paralyzer.mp4,metal,0.7082103,0.19988938,0.27158448,0.107276335,0.11178883894044857,0.06150327703070423,27.387144,56.459164,2362.262609837751,759.80614881524,2459.80636055203,402.4907414265576,-7.7964363,43.964867,89.66255,26.970741,-2.2216933,18.625036,33.1404,14.927875,-5.602275,13.9408455,11.866067,9.717638,-3.4263613,11.099568,6.4796863,8.755296,-9.274874,9.015636,7.0006003,9.8862295,-6.07024,8.609591,8.1904,7.797621,-9.259364,6.7662745
77,01 Numb.mp4,metal,0.8359633,0.16287461,0.31339896,0.08127797,0.10346955360595514,0.05301015305094064,,,2190.253452022978,678.042718100088,2315.4216093276896,332.0914052802942,4.971293,44.903576,94.01833,23.80135,-11.986553,17.546726,30.532488,12.123023,-2.4612901,10.116908,14.786753,8.731323,-5.9235954,9.25276,10.8236265,7.936311,-5.1134133,7.272863,13.123381,8.503437,-1.0368224,6.2392154,12.00002,8.4026785,-3.360911,6.397567
78,01 Popular Monster.mp4,metal,0.79003006,0.10650622,0.31457922,0.06323696,0.1024831726121423,0.04297817064365297,24.42602,44.85189,2385.8222020014136,509.5091149770264,2556.129426684284,289.085533722235,15.670316,37.727207,85.49516,17.394022,-8.8175125,13.539384,24.797453,11.504831,1.602635,10.461216,18.460384,8.374768,-6.904067,9.161215,14.527558,7.14298,1.5542063,8.170423,16.59673,6.703339,-1.284184,7.0864415,11.693308,6.826162,-5.346318,6.6186924
79,01 Smooth Criminal.mp4,metal,0.44783184,0.13710961,0.15118308,0.05216464,0.12227952194508894,0.08351898015116535,57.74426,152.757,2596.774661348578,886.3528528743603,2636.228731568898,344.9345101221123,-65.325966,49.32875,78.29963,29.450058,10.883415,20.782293,37.884926,14.979991,-4.050821,12.8480835,15.760118,13.405373,0.29004276,9.744833,17.315828,8.709416,-6.770558,9.413463,13.5189085,7.7437077,-6.8331423,7.0907845,7.5672007,6.3357525,-7.636394,6.43315
80,01 Sextape.mp4,metal,0.51882774,0.11005254,0.19592726,0.0365698,0.06058765951276102,0.039240167041775846,173.69035,364.03903,1527.2075879527865,753.972288225977,1940.8910584268458,580.8347628143644,-105.13311,51.28493,124.812225,38.412815,-0.04598605,20.541405,38.07212,14.44996,-3.4649355,12.186383,14.132323,10.388917,7.53878,10.950139,17.822397,9.574015,-6.2559605,9.886128,10.126166,10.16122,-5.4468517,8.575104,4.9226213,8.412143,-8.2745905,8.371609
81,01 Rockstar.mp4,metal,0.76193386,0.15310426,0.3928043,0.09286199,0.03207097713650425,0.02635583057029544,7793.25,34636.99,1288.5340876557013,768.9237682230244,1882.8045135470336,717.6751438678358,-98.05556,72.30123,119.23261,42.198063,14.126226,32.589687,27.901403,21.595734,15.030018,17.58844,22.75581,13.196561,13.09487,13.458884,16.066862,11.135084,-0.6403896,10.487554,10.380958,9.806732,1.8544993,10.134245,13.306461,9.140544,3.9121547,9.109738
82,01 Monster.mp4,metal,0.49904594,0.18589619,0.17521544,0.066962644,0.0895771401295437,0.0672137904381393,128.01978,308.5671,1935.4708275902765,894.1161742053819,2212.1686998251625,542.9611921132793,-105.84201,52.62329,107.20797,33.70433,-0.7951793,26.932129,26.770487,19.227404,-1.2159911,13.674916,1.9760544,17.664911,8.341425,15.240183,-4.417616,14.305996,-2.94778,13.55393,7.2922907,10.438579,-14.4663725,8.91167,4.481061,9.75669,-15.482034,10.049398
83,00 Coming Undone.mp4,metal,0.6450184,0.27665573,0.21985893,0.13042003,0.13958499492459397,0.0687567030209611,,,2414.9909090816227,680.4086581260859,2178.449466921338,458.6385897147854,-36.86709,113.0432,83.1534,26.503344,-33.17206,25.19566,48.323967,21.4358,-0.31245828,13.211905,19.760979,10.419639,0.98910546,9.325473,3.4939442,9.513542,4.741648,8.818138,6.6913147,8.193045,-0.7910343,6.5562286,10.352392,7.0961504,-9.141078,6.9213786
84,01 sTraNgeRs.mp4,metal,0.6225997,0.25411788,0.24478307,0.111198604,0.06832387736852281,0.0589049082831453,,,1618.5371605664293,836.9099172813227,2010.0326229038326,598.8618450337527,-103.251114,90.812546,114.36649,38.65978,16.248127,33.621494,42.469643,18.209911,-2.6061468,15.165377,13.190291,15.300539,8.2641325,12.655206,9.694384,13.005201,-1.984957,10.040081,16.497858,10.9611845,-8.601883,9.756836,8.530569,8.752727,-6.493988,9.271909
85,01 The Diary of Jane - Single Version.mp4,metal,0.8176995,0.15282758,0.30084354,0.09184055,0.1420849345030936,0.050959118141081595,9.334963,19.2429,2739.6066198990943,515.9091963573507,2542.8731771659427,236.83992742873835,23.37141,30.345716,68.52688,17.151455,-13.906984,14.508658,44.17692,13.671493,1.1623793,10.290521,17.789068,8.401179,-0.15624245,8.268052,16.892664,7.7086596,-3.264398,7.943519,11.710454,7.4648285,-3.1851017,6.630156,8.323606,7.044403,-6.3161187,6.0540123
86,00 Can't Stop.mp4,metal,0.41325486,0.18467882,0.15933174,0.0705592,0.08590728924980665,0.061523400111593816,,,1987.0875401004919,529.0131290705134,2116.7438721464086,580.4595175890431,-115.982574,95.688126,87.77728,28.009613,-22.53534,37.13704,50.300247,11.1823845,4.414795,9.771611,10.866762,16.380207,1.2171037,8.636946,19.435946,12.926018,4.1805806,8.169403,7.670188,6.5913386,-3.424699,6.2530375,9.602592,7.47195,-7.93122,6.1851606
87,01 The Reason.mp4,metal,0.6892398,0.15774114,0.26647094,0.064020224,0.08850088215390564,0.0479465402253991,57.803764,105.2425,2110.8156039709925,783.692176706649,2435.363144852332,523.483693442645,-47.299843,55.67496,92.08973,31.97245,14.010361,18.213062,42.16077,12.504617,6.9176183,14.045534,18.833519,11.37331,-7.540305,10.6036,18.364378,9.881671,-6.877583,10.876674,12.379833,10.602041,-10.075277,7.951244,7.078072,7.323278,-4.0394273,8.227215
88,02 Addicted.mp4,metal,0.22671752,0.11203113,0.086345926,0.037897985,0.05942983251160093,0.04478879361906575,,,1390.4116757234137,835.5321047310644,1712.3205649565493,822.8987894761316,-208.31395,115.63733,136.85025,47.943657,3.2677574,26.68383,28.41144,22.499931,8.073511,18.005768,13.806154,14.665854,5.1547184,12.67353,9.53939,11.647411,-4.80748,10.286404,10.614225,9.695051,-2.9597497,9.293394,4.504063,8.978045,-9.696722,7.6422853
89,01 What I've Done.mp4,metal,0.57276034,0.21436818,0.19774118,0.089675784,0.12282180491105955,0.06181819923805981,20.130362,37.30269,2566.9813402501236,630.1345372749901,2527.9219063708974,270.9942460513637,-34.141266,50.446327,76.76203,20.093382,-4.3429484,13.320499,38.67955,16.147661,-6.766661,8.980321,18.807705,6.894713,-8.702339,8.427699,14.177929,8.908792,-4.9898095,8.472316,10.363199,8.034905,-5.803874,7.2945538,8.498421,8.403434,-7.1551533,6.973048
90,02 Animal I Have Become.mp4,metal,0.86193705,0.14511512,0.31665725,0.07305385,0.135415156129157,0.04580695074334893,9.443873,10.266637,2507.4048603888086,594.2722299430861,2397.4415885919666,388.87278802718816,32.08545,39.69406,86.57035,26.644228,-18.143108,17.790693,44.640812,13.137958,-3.7546036,9.40862,22.75683,9.041733,-8.913861,7.5898705,9.834712,6.983152,-2.6212723,8.604624,10.961963,7.795751,-1.6839539,7.6388845,11.756948,7.304511,-9.059318,7.796837
91,01 Voices In My Head.mp4,metal,0.7568836,0.14864896,0.27901205,0.07967984,0.14242027383023975,0.05377475561872443,,,2707.3507473942846,548.16072892969,2566.597120249851,249.33675060904307,26.874933,39.248207,77.40797,17.355919,-13.625157,14.501337,24.283886,13.190405,-6.8246007,11.207767,20.607622,10.378032,-9.655268,9.783637,13.016419,7.5648327,-5.474333,11.193696,12.202762,7.4748054,-5.715738,7.1103687,10.770797,7.271328,-6.243758,6.50667
92,02 All Summer Long.mp4,metal,0.8292219,0.20452082,0.33365574,0.11829644,0.08579702001160093,0.04736929182387304,44.627098,67.15979,2118.4838538718122,686.8346503867565,2427.028238412762,400.75515795831905,-6.9619594,51.16487,95.0072,24.483438,5.1518407,17.815905,40.783714,15.19832,1.0271674,11.300324,16.491549,9.499374,-7.0611615,10.486292,10.859968,7.1764393,-4.98169,8.150619,9.184891,7.7010026,-3.0108814,7.210332,6.3961186,6.968705,-5.5667057,6.4221725
93,02 Bad Company.mp4,metal,0.18544155,0.109357014,0.069645844,0.035734374,0.05876821708236659,0.022746886692274895,312.66574,961.97394,1339.3395772136253,475.41073233324215,1708.9493901472617,477.8473174921764,-198.8841,92.36974,148.4467,32.045296,-10.498668,21.64629,18.650362,14.699363,2.1521971,12.867472,6.949891,11.699667,-9.117008,10.060131,4.554939,6.1896267,-2.0929785,8.3164835,9.797518,6.3885503,-4.58815,6.478414,1.5117197,6.954206,-9.807415,6.3009453
94,02 B.Y.O.B..mp4,metal,0.82088536,0.19349217,0.2923456,0.092690624,0.14316798989752513,0.053610353156014236,,,2668.9498388590664,541.5295825749761,2485.2438824805076,292.6081008489928,22.942707,46.536972,73.04203,19.884764,-19.006407,19.346777,36.059532,13.509878,0.7802812,9.27946,15.731283,8.346748,-3.4876404,9.1232195,14.000975,9.182583,-3.9787264,8.799718,17.540438,6.9904995,-5.1142592,6.854677,10.571278,6.137881,-7.9123344,6.837512
95,01 Toxicity.mp4,metal,0.34454563,0.13251637,0.12299283,0.053354234,0.08273364994199536,0.0536400058788302,42.67448,57.27452,1888.6928702222403,767.1861041845202,2090.803212420673,476.28583402351035,-119.94673,63.7911,104.08836,32.12234,-16.376785,16.293444,39.46498,11.776427,5.3162913,10.33267,18.420216,8.05628,3.9815087,8.700483,10.667399,8.057191,-2.4343185,8.546598,10.357132,6.52328,-0.17191842,7.7882915,11.109064,7.253678,-5.6880693,7.850536
96,02 Aerials.mp4,metal,0.5050696,0.12085707,0.17878239,0.045561083,0.10582674738979118,0.037649302608836796,15.438808,19.827444,2133.8920199174963,462.3971486755259,2194.2652274515444,307.2551680937738,-40.03525,40.64239,95.711296,19.959335,-27.031492,13.8547325,37.62871,11.758467,1.4663199,11.412094,15.462259,8.865214,5.830527,8.456498,13.032851,7.2133207,0.93812364,6.8037267,12.267958,5.5736294,-6.033678,5.8720236,12.026319,6.0224934,-11.086897,6.2154393
97,02 Bleed It Out.mp4,metal,0.85806787,0.14457054,0.2998113,0.08097715,0.14951828958816704,0.05600697336203583,5.966442,5.7839594,2662.1170956030046,595.439542240407,2426.5907987237574,254.94132152581685,37.590183,33.02823,77.44875,21.874416,-19.60741,15.704505,35.585854,12.99514,-3.1020014,9.805543,12.327859,9.237399,-10.728748,9.109754,11.402354,7.568012,-4.849861,7.0590167,6.517493,7.644604,-8.46453,6.953341,5.716836,6.5098944,-8.790808,6.1589537
98,02 Before I Forget.mp4,metal,0.863206,0.10361635,0.34195864,0.05972682,0.12522280428267596,0.02537681864132364,7.999369,25.54299,2360.071138088299,312.5341573648114,2283.4126443724954,204.39281687654932,52.93025,27.154135,93.30671,13.535081,-24.969309,12.24878,38.045616,12.797722,-7.627789,9.180829,13.980577,7.7023473,-7.6759324,7.532734,12.155185,6.7175198,-7.576054,5.784116,11.042677,5.628325,-7.6793537,6.874789,9.650793,5.857719,-7.469777,5.63081
